2026-09-22 20:18:15 | INFO | Run fashion_mnist-cnn_no_aug-s2026-20260922-201815 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:18:15 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:18:15 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:18:15 | INFO | Model cnn | trainable parameters: 288,170
2026-09-22 20:18:20 | INFO | epoch   1 | lr 2.38e-06 | train loss 0.8368 acc 0.7076 | val loss 0.3814 acc 0.8662 macroF1 0.8702 | 5.0s  *best*
2026-09-22 20:19:15 | INFO | epoch  23 | lr 4.45e-04 | train loss 0.0521 acc 0.9819 | val loss 0.1869 acc 0.9480 macroF1 0.9480 | 2.7s  *best*
2026-09-22 20:19:18 | INFO | epoch  24 | lr 4.06e-04 | train loss 0.0464 acc 0.9834 | val loss 0.1917 acc 0.9453 macroF1 0.9455 | 2.6s
2026-09-22 20:19:21 | INFO | epoch  25 | lr 3.67e-04 | train loss 0.0434 acc 0.9845 | val loss 0.1965 acc 0.9465 macroF1 0.9465 | 2.6s
2026-09-22 20:19:23 | INFO | epoch  26 | lr 3.29e-04 | train loss 0.0400 acc 0.9859 | val loss 0.2003 acc 0.9452 macroF1 0.9450 | 2.6s
2026-09-22 20:19:26 | INFO | epoch  27 | lr 2.93e-04 | train loss 0.0379 acc 0.9859 | val loss 0.2019 acc 0.9483 macroF1 0.9482 | 2.6s  *best*
2026-09-22 20:19:29 | INFO | epoch  28 | lr 2.58e-04 | train loss 0.0326 acc 0.9891 | val loss 0.2095 acc 0.9455 macroF1 0.9457 | 2.6s
2026-09-22 20:19:31 | INFO | epoch  29 | lr 2.24e-04 | train loss 0.0288 acc 0.9904 | val loss 0.2195 acc 0.9457 macroF1 0.9454 | 2.5s
2026-09-22 20:19:34 | INFO | epoch  30 | lr 1.92e-04 | train loss 0.0273 acc 0.9907 | val loss 0.2150 acc 0.9457 macroF1 0.9455 | 2.4s
2026-09-22 20:19:36 | INFO | epoch  31 | lr 1.62e-04 | train loss 0.0248 acc 0.9916 | val loss 0.2176 acc 0.9478 macroF1 0.9477 | 2.3s
2026-09-22 20:19:39 | INFO | epoch  32 | lr 1.34e-04 | train loss 0.0229 acc 0.9921 | val loss 0.2227 acc 0.9462 macroF1 0.9461 | 2.3s
2026-09-22 20:19:41 | INFO | epoch  33 | lr 1.09e-04 | train loss 0.0218 acc 0.9927 | val loss 0.2220 acc 0.9468 macroF1 0.9468 | 2.3s
2026-09-22 20:19:44 | INFO | epoch  34 | lr 8.66e-05 | train loss 0.0212 acc 0.9929 | val loss 0.2261 acc 0.9480 macroF1 0.9479 | 2.3s
2026-09-22 20:19:46 | INFO | epoch  35 | lr 6.67e-05 | train loss 0.0188 acc 0.9940 | val loss 0.2240 acc 0.9483 macroF1 0.9483 | 2.3s  *best*
2026-09-22 20:19:48 | INFO | epoch  36 | lr 4.96e-05 | train loss 0.0191 acc 0.9935 | val loss 0.2260 acc 0.9488 macroF1 0.9489 | 2.3s  *best*
2026-09-22 20:19:51 | INFO | epoch  37 | lr 3.55e-05 | train loss 0.0170 acc 0.9949 | val loss 0.2279 acc 0.9485 macroF1 0.9485 | 2.3s
2026-09-22 20:19:53 | INFO | epoch  38 | lr 2.44e-05 | train loss 0.0174 acc 0.9947 | val loss 0.2274 acc 0.9487 macroF1 0.9487 | 2.3s
2026-09-22 20:19:56 | INFO | epoch  39 | lr 1.64e-05 | train loss 0.0177 acc 0.9942 | val loss 0.2276 acc 0.9485 macroF1 0.9484 | 2.3s
2026-09-22 20:19:58 | INFO | epoch  40 | lr 1.16e-05 | train loss 0.0167 acc 0.9946 | val loss 0.2281 acc 0.9485 macroF1 0.9485 | 2.6s
2026-09-22 20:19:59 | INFO | Best epoch 36 | val macroF1 0.9489 | val acc 0.9488 | train time 98.2s
2026-09-22 20:20:02 | INFO | [test] acc 0.9381 (95% CI 0.9328-0.9424) | macroF1 0.9381 (95% CI 0.9328-0.9424) | throughput 64378 img/s | latency bs1 0.31 ms
2026-09-22 20:20:02 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/fashion_mnist/cnn_no_aug/seed2026
