2026-09-22 20:45:16 | INFO | Run cifar10-linear-s2026-20260922-204515 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:45:16 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:45:16 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 20:45:16 | INFO | Model linear | trainable parameters: 30,730
2026-09-22 20:45:20 | INFO | epoch   1 | lr 2.85e-06 | train loss 2.0562 acc 0.2684 | val loss 1.9572 acc 0.3242 macroF1 0.3031 | 3.5s  *best*
2026-09-22 20:45:48 | INFO | epoch  28 | lr 5.97e-04 | train loss 1.9613 acc 0.3151 | val loss 1.8731 acc 0.3592 macroF1 0.3483 | 0.9s
2026-09-22 20:45:49 | INFO | epoch  29 | lr 5.71e-04 | train loss 1.9581 acc 0.3162 | val loss 1.8569 acc 0.3624 macroF1 0.3589 | 1.0s
2026-09-22 20:45:50 | INFO | epoch  30 | lr 5.44e-04 | train loss 1.9575 acc 0.3169 | val loss 1.8584 acc 0.3602 macroF1 0.3524 | 0.9s
2026-09-22 20:45:51 | INFO | epoch  31 | lr 5.18e-04 | train loss 1.9407 acc 0.3261 | val loss 1.8455 acc 0.3538 macroF1 0.3410 | 1.0s
2026-09-22 20:45:52 | INFO | epoch  32 | lr 4.92e-04 | train loss 1.9468 acc 0.3171 | val loss 1.8092 acc 0.3746 macroF1 0.3658 | 0.9s
2026-09-22 20:45:53 | INFO | epoch  33 | lr 4.66e-04 | train loss 1.9339 acc 0.3230 | val loss 1.8483 acc 0.3632 macroF1 0.3529 | 0.9s
2026-09-22 20:45:54 | INFO | epoch  34 | lr 4.39e-04 | train loss 1.9303 acc 0.3239 | val loss 1.8347 acc 0.3792 macroF1 0.3689 | 0.9s
2026-09-22 20:45:55 | INFO | epoch  35 | lr 4.13e-04 | train loss 1.9217 acc 0.3258 | val loss 1.8275 acc 0.3724 macroF1 0.3600 | 0.9s
2026-09-22 20:45:56 | INFO | epoch  36 | lr 3.88e-04 | train loss 1.9163 acc 0.3290 | val loss 1.8248 acc 0.3700 macroF1 0.3592 | 0.9s
2026-09-22 20:45:57 | INFO | epoch  37 | lr 3.62e-04 | train loss 1.9150 acc 0.3303 | val loss 1.8157 acc 0.3736 macroF1 0.3658 | 1.0s
2026-09-22 20:45:58 | INFO | epoch  38 | lr 3.37e-04 | train loss 1.9099 acc 0.3299 | val loss 1.8042 acc 0.3848 macroF1 0.3735 | 0.9s  *best*
2026-09-22 20:45:59 | INFO | epoch  39 | lr 3.13e-04 | train loss 1.9034 acc 0.3310 | val loss 1.8074 acc 0.3792 macroF1 0.3707 | 0.9s
2026-09-22 20:46:00 | INFO | epoch  40 | lr 2.89e-04 | train loss 1.8967 acc 0.3352 | val loss 1.8152 acc 0.3720 macroF1 0.3628 | 0.9s
2026-09-22 20:46:01 | INFO | epoch  41 | lr 2.65e-04 | train loss 1.8944 acc 0.3371 | val loss 1.7983 acc 0.3850 macroF1 0.3740 | 0.9s  *best*
2026-09-22 20:46:02 | INFO | epoch  42 | lr 2.42e-04 | train loss 1.8917 acc 0.3371 | val loss 1.8049 acc 0.3864 macroF1 0.3786 | 1.0s  *best*
2026-09-22 20:46:03 | INFO | epoch  43 | lr 2.20e-04 | train loss 1.8883 acc 0.3409 | val loss 1.7862 acc 0.3904 macroF1 0.3810 | 0.9s  *best*
2026-09-22 20:46:04 | INFO | epoch  44 | lr 1.99e-04 | train loss 1.8840 acc 0.3415 | val loss 1.7816 acc 0.3894 macroF1 0.3824 | 0.9s  *best*
2026-09-22 20:46:05 | INFO | epoch  45 | lr 1.79e-04 | train loss 1.8824 acc 0.3415 | val loss 1.7864 acc 0.3946 macroF1 0.3867 | 0.9s  *best*
2026-09-22 20:46:06 | INFO | epoch  46 | lr 1.60e-04 | train loss 1.8708 acc 0.3462 | val loss 1.7948 acc 0.3822 macroF1 0.3746 | 0.9s
2026-09-22 20:46:07 | INFO | epoch  47 | lr 1.41e-04 | train loss 1.8710 acc 0.3435 | val loss 1.7815 acc 0.3926 macroF1 0.3863 | 0.9s
2026-09-22 20:46:08 | INFO | epoch  48 | lr 1.24e-04 | train loss 1.8682 acc 0.3475 | val loss 1.7795 acc 0.3922 macroF1 0.3839 | 0.9s
2026-09-22 20:46:09 | INFO | epoch  49 | lr 1.08e-04 | train loss 1.8620 acc 0.3500 | val loss 1.7792 acc 0.3918 macroF1 0.3814 | 1.0s
2026-09-22 20:46:10 | INFO | epoch  50 | lr 9.25e-05 | train loss 1.8590 acc 0.3535 | val loss 1.7809 acc 0.3890 macroF1 0.3789 | 0.9s
2026-09-22 20:46:11 | INFO | epoch  51 | lr 7.85e-05 | train loss 1.8587 acc 0.3536 | val loss 1.7755 acc 0.3964 macroF1 0.3857 | 1.0s
2026-09-22 20:46:12 | INFO | epoch  52 | lr 6.58e-05 | train loss 1.8556 acc 0.3538 | val loss 1.7725 acc 0.3894 macroF1 0.3798 | 0.9s
2026-09-22 20:46:13 | INFO | epoch  53 | lr 5.42e-05 | train loss 1.8529 acc 0.3550 | val loss 1.7738 acc 0.3956 macroF1 0.3851 | 0.9s
2026-09-22 20:46:14 | INFO | epoch  54 | lr 4.40e-05 | train loss 1.8532 acc 0.3558 | val loss 1.7774 acc 0.3908 macroF1 0.3817 | 0.9s
2026-09-22 20:46:15 | INFO | epoch  55 | lr 3.50e-05 | train loss 1.8500 acc 0.3588 | val loss 1.7719 acc 0.3996 macroF1 0.3903 | 0.9s  *best*
2026-09-22 20:46:16 | INFO | epoch  56 | lr 2.74e-05 | train loss 1.8470 acc 0.3595 | val loss 1.7677 acc 0.3970 macroF1 0.3881 | 0.9s
2026-09-22 20:46:17 | INFO | epoch  57 | lr 2.12e-05 | train loss 1.8493 acc 0.3573 | val loss 1.7709 acc 0.3946 macroF1 0.3856 | 0.9s
2026-09-22 20:46:18 | INFO | epoch  58 | lr 1.63e-05 | train loss 1.8444 acc 0.3598 | val loss 1.7704 acc 0.3930 macroF1 0.3849 | 0.9s
2026-09-22 20:46:19 | INFO | epoch  59 | lr 1.28e-05 | train loss 1.8417 acc 0.3602 | val loss 1.7693 acc 0.3962 macroF1 0.3871 | 0.9s
2026-09-22 20:46:20 | INFO | epoch  60 | lr 1.07e-05 | train loss 1.8449 acc 0.3608 | val loss 1.7680 acc 0.3958 macroF1 0.3867 | 0.9s
2026-09-22 20:46:20 | INFO | Best epoch 55 | val macroF1 0.3903 | val acc 0.3996 | train time 58.5s
2026-09-22 20:46:24 | INFO | [test] acc 0.3846 (95% CI 0.3752-0.3941) | macroF1 0.3739 (95% CI 0.3647-0.3830) | throughput 9897155 img/s | latency bs1 0.02 ms
2026-09-22 20:46:24 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/cifar10/linear/seed2026
